,Vdc,Idc,Pac
2019-08-27 13:15:00+00:00,538.0,63.6100006104,33547.0
2019-08-27 13:30:00+00:00,534.0,72.4599990845,37945.0
2019-08-27 13:45:00+00:00,534.0,66.6100006104,34903.0
2019-08-27 14:00:00+00:00,524.0,85.5599975586,44019.0
2019-08-27 14:15:00+00:00,511.0,82.2600021362,41322.0
2019-08-27 14:30:00+00:00,531.0,40.0200004578,20783.0
2019-08-27 14:45:00+00:00,545.0,40.4900016785,21555.0
2019-08-27 15:00:00+00:00,547.0,29.6000003815,15720.0
2019-08-27 15:15:00+00:00,552.0,25.4699993134,13609.0
2019-08-27 15:30:00+00:00,559.0,25.8700008392,13957.0
2019-08-27 15:45:00+00:00,560.0,23.6599998474,12775.0
2019-08-27 16:00:00+00:00,567.0,38.2900009155,21199.0
2019-08-27 16:15:00+00:00,556.0,52.6199989319,28641.0
2019-08-27 16:30:00+00:00,552.0,35.7000007629,19357.0
2019-08-27 16:45:00+00:00,546.0,23.3799991608,12399.0
2019-08-27 17:00:00+00:00,548.0,10.3800001144,5256.0
2019-08-27 17:15:00+00:00,571.0,21.3600006104,11776.0
2019-08-27 17:30:00+00:00,553.0,14.7899999619,7837.0
2019-08-27 17:45:00+00:00,559.0,9.6300001144,4992.0
2019-08-27 18:00:00+00:00,548.0,6.2300000191,3016.0
2019-08-27 18:15:00+00:00,525.0,3.0599999428,1191.0
2019-08-27 18:30:00+00:00,511.0,2.25,738.0
2019-08-27 18:45:00+00:00,475.0,1.2799999714,221.0
2019-08-27 19:00:00+00:00,553.0,0.1400000006,-64.0
2019-08-28 05:30:00+00:00,496.0,0.0299999993,3.0
2019-08-28 05:45:00+00:00,576.0,0.0299999993,1.0
2019-08-28 06:00:00+00:00,542.0,0.4900000095,-3.0
2019-08-28 06:15:00+00:00,477.0,1.3899999857,186.0
2019-08-28 06:30:00+00:00,530.0,2.3099999428,726.0
2019-08-28 06:45:00+00:00,539.0,3.2699999808999998,1241.0
2019-08-28 07:00:00+00:00,552.0,3.7000000477,1510.0
2019-08-28 07:15:00+00:00,553.0,4.4200000763,1923.0
2019-08-28 07:30:00+00:00,574.0,5.7699999809,2774.0
2019-08-28 07:45:00+00:00,587.0,8.2100000381,4255.0
2019-08-28 08:00:00+00:00,588.0,10.2299995422,5410.0
2019-08-28 08:15:00+00:00,589.0,10.1099996567,5353.0
2019-08-28 08:30:00+00:00,592.0,12.6999998093,6918.0
2019-08-28 08:45:00+00:00,588.0,12.4300003052,6704.0
2019-08-28 09:00:00+00:00,592.0,15.75,8700.0
2019-08-28 09:15:00+00:00,593.0,20.6100006104,11550.0
2019-08-28 09:30:00+00:00,589.0,24.1800003052,13578.0
2019-08-28 09:45:00+00:00,587.0,30.7700004578,17332.0
2019-08-28 10:00:00+00:00,579.0,38.5900001526,21659.0
2019-08-28 10:15:00+00:00,573.0,47.5900001526,26611.0
2019-08-28 10:30:00+00:00,569.0,37.6599998474,20826.0
2019-08-28 10:45:00+00:00,562.0,70.9499969482,38812.0
2019-08-28 11:00:00+00:00,543.0,81.4400024414,43315.0
2019-08-28 11:15:00+00:00,528.0,87.7099990845,45425.0
2019-08-28 11:30:00+00:00,524.0,88.7099990845,45593.0
2019-08-28 11:45:00+00:00,521.0,90.7799987793,46396.0
2019-08-28 12:00:00+00:00,517.0,92.4899978638,46932.0
2019-08-28 12:15:00+00:00,516.0,90.9199981689,45999.0
2019-08-28 12:30:00+00:00,514.0,92.8499984741,46818.0
2019-08-28 12:45:00+00:00,513.0,93.8000030518,47245.0
2019-08-28 13:00:00+00:00,519.0,73.9100036621,37430.0
2019-08-28 13:15:00+00:00,519.0,93.3799972534,47507.0
2019-08-28 13:30:00+00:00,510.0,84.1100006104,42118.0
2019-08-28 13:45:00+00:00,532.0,28.2999992371,14630.0
2019-08-28 14:00:00+00:00,550.0,61.8499984741,33089.0
2019-08-28 14:15:00+00:00,517.0,94.2900009155,47787.0
2019-08-28 14:30:00+00:00,511.0,88.5800018311,44421.0
2019-08-28 14:45:00+00:00,516.0,79.4499969482,40210.0
2019-08-28 15:00:00+00:00,517.0,79.5400009155,40353.0
2019-08-28 15:15:00+00:00,519.0,78.0500030518,39729.0
2019-08-28 15:30:00+00:00,526.0,71.9800033569,37106.0
2019-08-28 15:45:00+00:00,530.0,65.4000015259,34018.0
2019-08-28 16:00:00+00:00,535.0,61.4799995422,32263.0
2019-08-28 16:15:00+00:00,543.0,51.8600006104,27545.0
2019-08-28 16:30:00+00:00,546.0,40.4599990845,21625.0
2019-08-28 16:45:00+00:00,551.0,43.9900016785,23673.0
2019-08-28 17:00:00+00:00,552.0,33.4700012207,18021.0
2019-08-28 17:15:00+00:00,561.0,28.2299995422,15358.0
2019-08-28 17:30:00+00:00,563.0,25.2600002289,13722.0
2019-08-28 17:45:00+00:00,562.0,21.5599994659,11675.0
2019-08-28 18:00:00+00:00,554.0,13.8900003433,7278.0
2019-08-28 18:15:00+00:00,535.0,4.6700000763,2105.0
2019-08-28 18:30:00+00:00,495.0,1.8799999952,543.0
2019-08-28 18:45:00+00:00,466.0,1.2699999809,219.0
2019-08-28 19:00:00+00:00,543.0,0.0399999991,-59.0
2019-08-28 19:15:00+00:00,423.0,-0.0599999987,2.0
2019-08-29 05:15:00+00:00,448.0,0.0,-5.0
2019-08-29 05:30:00+00:00,533.0,0.019999999600000002,2.0
2019-08-29 05:45:00+00:00,593.0,0.1800000072,-1.0
2019-08-29 06:00:00+00:00,507.0,2.1199998856,617.0
2019-08-29 06:15:00+00:00,563.0,3.7799999714,1615.0
2019-08-29 06:30:00+00:00,579.0,5.0199999809,2377.0
2019-08-29 06:45:00+00:00,592.0,7.0700001717,3617.0
2019-08-29 07:00:00+00:00,599.0,9.2100000381,4938.0
2019-08-29 07:15:00+00:00,601.0,11.7700004578,6466.0
2019-08-29 07:30:00+00:00,598.0,19.0200004578,10711.0
2019-08-29 07:45:00+00:00,600.0,20.3799991608,11576.0
2019-08-29 08:00:00+00:00,597.0,24.1000003815,13715.0
2019-08-29 08:15:00+00:00,594.0,26.5400009155,15096.0
2019-08-29 08:30:00+00:00,590.0,34.0400009155,19371.0
2019-08-29 08:45:00+00:00,582.0,44.0099983215,24857.0
2019-08-29 09:00:00+00:00,573.0,47.4000015259,26420.0
2019-08-29 09:15:00+00:00,563.0,53.9300003052,29632.0
2019-08-29 09:30:00+00:00,560.0,56.3800010681,30865.0
2019-08-29 09:45:00+00:00,553.0,62.25,33706.0
2019-08-29 10:00:00+00:00,548.0,65.2699966431,35035.0
2019-08-29 10:15:00+00:00,547.0,66.6200027466,35658.0
2019-08-29 10:30:00+00:00,538.0,75.4800033569,39840.0
2019-08-29 10:45:00+00:00,533.0,74.3600006104,38917.0
2019-08-29 11:00:00+00:00,527.0,83.4700012207,43091.0
2019-08-29 11:15:00+00:00,521.0,82.4199981689,42170.0
2019-08-29 11:30:00+00:00,517.0,83.2699966431,42275.0
2019-08-29 11:45:00+00:00,519.0,82.3300018311,41964.0
2019-08-29 12:00:00+00:00,515.0,88.1900024414,44626.0
2019-08-29 12:15:00+00:00,515.0,88.9000015259,44951.0
2019-08-29 12:30:00+00:00,510.0,91.4899978638,45850.0
2019-08-29 12:45:00+00:00,510.0,86.5599975586,43386.0
2019-08-29 13:00:00+00:00,514.0,88.8099975586,44769.0
2019-08-29 13:15:00+00:00,509.0,90.0800018311,45027.0
2019-08-29 13:30:00+00:00,512.0,81.5899963379,41096.0
2019-08-29 13:45:00+00:00,522.0,65.6200027466,33651.0
2019-08-29 14:00:00+00:00,529.0,66.2300033569,34368.0
2019-08-29 14:15:00+00:00,526.0,74.5899963379,38494.0
2019-08-29 14:30:00+00:00,527.0,64.8199996948,33521.0
2019-08-29 14:45:00+00:00,536.0,57.8300018311,30393.0
2019-08-29 15:00:00+00:00,532.0,71.5100021362,37388.0
2019-08-29 15:15:00+00:00,533.0,59.1500015259,30889.0
2019-08-29 15:30:00+00:00,538.0,61.0499992371,32209.0
2019-08-29 15:45:00+00:00,537.0,56.5600013733,29827.0
2019-08-29 16:00:00+00:00,543.0,50.4799995422,26840.0
2019-08-29 16:15:00+00:00,550.0,46.6399993896,25113.0
2019-08-29 16:30:00+00:00,549.0,46.8499984741,25185.0
2019-08-29 16:45:00+00:00,553.0,42.1800003052,22828.0
2019-08-29 17:00:00+00:00,556.0,38.0699996948,20647.0
2019-08-29 17:15:00+00:00,557.0,31.0499992371,16809.0
2019-08-29 17:30:00+00:00,560.0,24.3700008392,13177.0
2019-08-29 17:45:00+00:00,556.0,18.2900009155,9724.0
2019-08-29 18:00:00+00:00,549.0,11.6700000763,5997.0
2019-08-29 18:15:00+00:00,538.0,6.0300002098,2850.0
2019-08-29 18:30:00+00:00,520.0,3.0699999332,1188.0
2019-08-29 18:45:00+00:00,475.0,1.4600000381,303.0
2019-08-29 19:00:00+00:00,549.0,-0.0599999987,-56.0
2019-08-30 05:15:00+00:00,441.0,0.0,2.0
2019-08-30 05:30:00+00:00,533.0,0.009999999800000001,1.0
2019-08-30 05:45:00+00:00,559.0,0.46999999880000004,40.0
2019-08-30 06:00:00+00:00,519.0,1.9700000286,519.0
2019-08-30 06:15:00+00:00,555.0,3.1300001144,1217.0
2019-08-30 06:30:00+00:00,570.0,4.4600000381000005,1997.0
2019-08-30 06:45:00+00:00,608.0,5.7699999809,2931.0
2019-08-30 07:00:00+00:00,605.0,8.470000267,4532.0
2019-08-30 07:15:00+00:00,602.0,12.1999998093,6712.0
2019-08-30 07:30:00+00:00,598.0,16.3099994659,9128.0
2019-08-30 07:45:00+00:00,603.0,21.6499996185,12376.0
2019-08-30 08:00:00+00:00,600.0,27.4300003052,15740.0
2019-08-30 08:15:00+00:00,591.0,31.2600002289,17746.0
2019-08-30 08:30:00+00:00,584.0,37.3199996948,21086.0
2019-08-30 08:45:00+00:00,576.0,42.7599983215,23935.0
2019-08-30 09:00:00+00:00,568.0,47.7099990845,26423.0
2019-08-30 09:15:00+00:00,559.0,52.3300018311,28553.0
2019-08-30 09:30:00+00:00,552.0,58.0,31313.0
2019-08-30 09:45:00+00:00,545.0,62.2099990845,33222.0
2019-08-30 10:00:00+00:00,539.0,66.5800018311,35227.0
2019-08-30 10:15:00+00:00,534.0,71.1399993896,37250.0
2019-08-30 10:30:00+00:00,526.0,75.9800033569,39257.0
2019-08-30 10:45:00+00:00,524.0,78.5999984741,40446.0
2019-08-30 11:00:00+00:00,519.0,81.3499984741,41530.0
2019-08-30 11:15:00+00:00,517.0,84.1600036621,42748.0
2019-08-30 11:30:00+00:00,513.0,86.6200027466,43642.0
2019-08-30 11:45:00+00:00,510.0,88.7399978638,44414.0
2019-08-30 12:00:00+00:00,509.0,90.2699966431,45172.0
2019-08-30 12:15:00+00:00,508.0,91.2799987793,45533.0
2019-08-30 12:30:00+00:00,506.0,92.2399978638,45944.0
2019-08-30 12:45:00+00:00,503.0,92.4400024414,45714.0
2019-08-30 13:00:00+00:00,502.0,92.0199966431,45406.0
2019-08-30 13:15:00+00:00,502.0,91.7799987793,45255.0
2019-08-30 13:30:00+00:00,500.0,90.9199981689,44781.0
2019-08-30 13:45:00+00:00,503.0,89.4000015259,44201.0
2019-08-30 14:00:00+00:00,505.0,86.9199981689,43138.0
2019-08-30 14:15:00+00:00,508.0,85.0299987793,42425.0
2019-08-30 14:30:00+00:00,510.0,82.0899963379,41078.0
2019-08-30 14:45:00+00:00,511.0,78.7600021362,39519.0
2019-08-30 15:00:00+00:00,513.0,75.3199996948,38016.0
2019-08-30 15:15:00+00:00,518.0,71.4599990845,36334.0
2019-08-30 15:30:00+00:00,521.0,66.9800033569,34288.0
2019-08-30 15:45:00+00:00,526.0,62.2299995422,32145.0
2019-08-30 16:00:00+00:00,530.0,57.0099983215,29631.0
2019-08-30 16:15:00+00:00,535.0,51.9700012207,27264.0
2019-08-30 16:30:00+00:00,538.0,46.8100013733,24695.0
2019-08-30 16:45:00+00:00,543.0,41.0,21757.0
2019-08-30 17:00:00+00:00,546.0,35.2799987793,18790.0
2019-08-30 17:15:00+00:00,549.0,29.4799995422,15703.0
2019-08-30 17:30:00+00:00,553.0,23.5499992371,12562.0
2019-08-30 17:45:00+00:00,548.0,17.4400005341,9137.0
2019-08-30 18:00:00+00:00,542.0,10.6199998856,5337.0
2019-08-30 18:15:00+00:00,525.0,5.4699997902,2466.0
2019-08-30 18:30:00+00:00,514.0,2.6700000763,978.0
2019-08-30 18:45:00+00:00,500.0,1.0199999809,144.0
2019-08-30 19:00:00+00:00,536.0,-0.050000000700000005,-11.0
2019-08-31 05:30:00+00:00,515.0,0.009999999800000001,2.0
2019-08-31 05:45:00+00:00,602.0,0.050000000700000005,4.0
2019-08-31 06:00:00+00:00,489.0,1.75,393.0
2019-08-31 06:15:00+00:00,548.0,2.9800000191000002,1098.0
2019-08-31 06:30:00+00:00,573.0,4.75,2166.0
2019-08-31 06:45:00+00:00,592.0,7.1300001144,3623.0
2019-08-31 07:00:00+00:00,598.0,8.8400001526,4671.0
2019-08-31 07:15:00+00:00,602.0,11.3800001144,6253.0
2019-08-31 07:30:00+00:00,599.0,15.3000001907,8538.0
2019-08-31 07:45:00+00:00,597.0,13.0900001526,7242.0
2019-08-31 08:00:00+00:00,603.0,28.1700000763,16227.0
2019-08-31 08:15:00+00:00,596.0,26.5599994659,15187.0
2019-08-31 08:30:00+00:00,591.0,37.9199981689,21640.0
2019-08-31 08:45:00+00:00,579.0,43.4900016785,24418.0
2019-08-31 09:00:00+00:00,571.0,48.3499984741,26835.0
2019-08-31 09:15:00+00:00,561.0,53.4300003052,29219.0
2019-08-31 09:30:00+00:00,554.0,59.7299995422,32315.0
2019-08-31 09:45:00+00:00,547.0,62.2599983215,33301.0
2019-08-31 10:00:00+00:00,541.0,55.8899993896,29694.0
2019-08-31 10:15:00+00:00,536.0,57.75,30372.0
2019-08-31 10:30:00+00:00,543.0,50.75,26946.0
2019-08-31 10:45:00+00:00,535.0,79.5800018311,41766.0
2019-08-31 11:00:00+00:00,522.0,82.8799972534,42397.0
2019-08-31 11:15:00+00:00,515.0,88.3000030518,44635.0
2019-08-31 11:30:00+00:00,506.0,92.4599990845,45882.0
2019-08-31 11:45:00+00:00,519.0,31.5499992371,15870.0
2019-08-31 12:00:00+00:00,549.0,32.8300018311,17504.0
2019-08-31 12:15:00+00:00,555.0,40.6800003052,22042.0
2019-08-31 12:30:00+00:00,548.0,58.5800018311,31176.0
2019-08-31 12:45:00+00:00,524.0,94.25,48410.0
2019-08-31 13:00:00+00:00,512.0,91.4599990845,45918.0
2019-08-31 13:15:00+00:00,514.0,88.5800018311,44670.0
2019-08-31 13:30:00+00:00,510.0,89.5500030518,44749.0
2019-08-31 13:45:00+00:00,503.0,90.5599975586,44783.0
2019-08-31 14:00:00+00:00,512.0,69.4300003052,34888.0
2019-08-31 14:15:00+00:00,517.0,83.8899993896,42532.0
2019-08-31 14:30:00+00:00,521.0,69.9800033569,35849.0
2019-08-31 14:45:00+00:00,522.0,78.9199981689,40455.0
2019-08-31 15:00:00+00:00,525.0,75.4199981689,38880.0
2019-08-31 15:15:00+00:00,526.0,60.5699996948,31202.0
2019-08-31 15:30:00+00:00,540.0,35.0999984741,18572.0
2019-08-31 15:45:00+00:00,550.0,40.6699981689,21893.0
2019-08-31 16:00:00+00:00,553.0,37.7400016785,20476.0
2019-08-31 16:15:00+00:00,551.0,41.6899986267,22517.0
2019-08-31 16:30:00+00:00,551.0,27.9400005341,14997.0
2019-08-31 16:45:00+00:00,552.0,17.4099998474,9226.0
2019-08-31 17:00:00+00:00,562.0,15.9200000763,8521.0
2019-08-31 17:15:00+00:00,562.0,14.720000267,7868.0
2019-08-31 17:30:00+00:00,561.0,11.9899997711,6297.0
2019-08-31 17:45:00+00:00,550.0,6.8899998665,3361.0
2019-08-31 18:00:00+00:00,535.0,4.2399997711,1880.0
2019-08-31 18:15:00+00:00,509.0,2.3099999428,777.0
2019-08-31 18:30:00+00:00,508.0,2.0599999428,637.0
2019-08-31 18:45:00+00:00,540.0,0.2800000012,-25.0
2019-09-01 05:30:00+00:00,472.0,0.0,2.0
2019-09-01 05:45:00+00:00,552.0,0.0,2.0
2019-09-01 06:00:00+00:00,600.0,0.0799999982,-31.0
2019-09-01 06:15:00+00:00,521.0,0.9399999976000001,77.0
2019-09-01 06:30:00+00:00,535.0,2.6900000572,916.0
2019-09-01 06:45:00+00:00,572.0,5.5999999046,2652.0
2019-09-01 07:00:00+00:00,580.0,5.8499999046,2846.0
2019-09-01 07:15:00+00:00,585.0,7.25,3675.0
2019-09-01 07:30:00+00:00,587.0,8.9600000381,4667.0
2019-09-01 07:45:00+00:00,593.0,14.3999996185,7906.0
2019-09-01 08:00:00+00:00,596.0,20.4500007629,11480.0
2019-09-01 08:15:00+00:00,588.0,16.9200000763,9296.0
2019-09-01 08:30:00+00:00,592.0,21.7999992371,12213.0
2019-09-01 08:45:00+00:00,587.0,30.7099990845,17314.0
2019-09-01 09:00:00+00:00,587.0,39.0200004578,22111.0
2019-09-01 09:15:00+00:00,578.0,38.0400009155,21303.0
2019-09-01 09:30:00+00:00,567.0,37.0099983215,20370.0
2019-09-01 09:45:00+00:00,576.0,31.1299991608,17386.0
2019-09-01 10:00:00+00:00,563.0,53.7299995422,29367.0
2019-09-01 10:15:00+00:00,565.0,42.0900001526,23161.0
2019-09-01 10:30:00+00:00,557.0,32.0,17347.0
2019-09-01 10:45:00+00:00,554.0,10.8900003433,5619.0
2019-09-01 11:00:00+00:00,580.0,22.3500003815,12468.0
2019-09-01 11:15:00+00:00,581.0,36.9000015259,20854.0
2019-09-01 11:30:00+00:00,567.0,20.3400001526,11051.0
2019-09-01 11:45:00+00:00,572.0,18.6399993896,10187.0
2019-09-01 12:00:00+00:00,570.0,13.6300001144,7310.0
2019-09-01 12:15:00+00:00,574.0,13.8500003815,7475.0
2019-09-01 12:30:00+00:00,581.0,16.0799999237,8862.0
2019-09-01 12:45:00+00:00,584.0,27.2099990845,15343.0
2019-09-01 13:00:00+00:00,575.0,22.8899993896,12663.0
2019-09-01 13:15:00+00:00,576.0,21.8600006104,12094.0
2019-09-01 13:30:00+00:00,581.0,28.4899997711,16014.0
2019-09-01 13:45:00+00:00,573.0,25.2800006866,13986.0
2019-09-01 14:00:00+00:00,573.0,18.3299999237,10018.0
2019-09-01 14:15:00+00:00,578.0,20.5100002289,11341.0
2019-09-01 14:30:00+00:00,582.0,31.8500003815,18003.0
2019-09-01 14:45:00+00:00,573.0,40.5600013733,22694.0
2019-09-01 15:00:00+00:00,556.0,13.1899995804,6892.0
2019-09-01 15:15:00+00:00,569.0,12.4600000381,6700.0
2019-09-01 15:30:00+00:00,586.0,50.1500015259,28755.0
2019-09-01 15:45:00+00:00,574.0,24.8400001526,13765.0
2019-09-01 16:00:00+00:00,574.0,20.2199993134,11182.0
2019-09-01 16:15:00+00:00,564.0,7.8499999046,3998.0
2019-09-01 16:30:00+00:00,576.0,7.9600000381000005,4144.0
2019-09-01 16:45:00+00:00,559.0,5.2199997902,2492.0
2019-09-01 17:00:00+00:00,544.0,4.0799999237,1807.0
2019-09-01 17:15:00+00:00,550.0,3.9700000286,1768.0
2019-09-01 17:30:00+00:00,563.0,5.0,2382.0
2019-09-01 17:45:00+00:00,570.0,5.1399998665,2489.0
2019-09-01 18:00:00+00:00,575.0,6.25,3156.0
2019-09-01 18:15:00+00:00,519.0,2.4300000668,888.0
2019-09-01 18:30:00+00:00,526.0,0.47999998930000004,-10.0
2019-09-01 18:45:00+00:00,577.0,-0.050000000700000005,2.0
2019-09-01 19:00:00+00:00,496.0,-0.0299999993,3.0
2019-09-02 05:30:00+00:00,520.0,0.0299999993,1.0
2019-09-02 05:45:00+00:00,623.0,0.0399999991,-6.0
2019-09-02 06:00:00+00:00,495.0,1.4299999475,243.0
2019-09-02 06:15:00+00:00,542.0,2.4300000668,768.0
2019-09-02 06:30:00+00:00,574.0,3.25,1301.0
2019-09-02 06:45:00+00:00,608.0,4.4099998474,2082.0
2019-09-02 07:00:00+00:00,613.0,7.0599999428,3689.0
2019-09-02 07:15:00+00:00,607.0,11.3000001907,6177.0
2019-09-02 07:30:00+00:00,615.0,16.5200004578,9441.0
2019-09-02 07:45:00+00:00,621.0,22.0499992371,12915.0
2019-09-02 08:00:00+00:00,622.0,27.9899997711,16576.0
2019-09-02 08:15:00+00:00,615.0,34.5999984741,20412.0
2019-09-02 08:30:00+00:00,609.0,39.9500007629,23467.0
2019-09-02 08:45:00+00:00,597.0,45.6399993896,26414.0
2019-09-02 09:00:00+00:00,588.0,51.2000007629,29260.0
2019-09-02 09:15:00+00:00,579.0,56.7400016785,31988.0
2019-09-02 09:30:00+00:00,572.0,61.7900009155,34474.0
2019-09-02 09:45:00+00:00,564.0,66.4700012207,36620.0
2019-09-02 10:00:00+00:00,557.0,71.0,38746.0
2019-09-02 10:15:00+00:00,552.0,75.5199966431,40832.0
2019-09-02 10:30:00+00:00,546.0,79.3499984741,42432.0
2019-09-02 10:45:00+00:00,539.0,84.5699996948,44723.0
2019-09-02 11:00:00+00:00,537.0,85.0500030518,44783.0
2019-09-02 11:15:00+00:00,527.0,82.0400009155,42485.0
2019-09-02 11:30:00+00:00,532.0,96.0999984741,50150.0
2019-09-02 11:45:00+00:00,526.0,95.1200027466,49119.0
2019-09-02 12:00:00+00:00,522.0,96.0599975586,49185.0
2019-09-02 12:15:00+00:00,518.0,93.0199966431,47466.0
2019-09-02 12:30:00+00:00,521.0,97.0999984741,49633.0
2019-09-02 12:45:00+00:00,519.0,97.3199996948,49637.0
2019-09-02 13:00:00+00:00,519.0,97.3600006104,49626.0
2019-09-02 13:15:00+00:00,515.0,97.9100036621,49476.0
2019-09-02 13:30:00+00:00,518.0,87.0699996948,44248.0
2019-09-02 13:45:00+00:00,524.0,94.2099990845,48461.0
2019-09-02 14:00:00+00:00,525.0,91.4100036621,47142.0
2019-09-02 14:15:00+00:00,524.0,89.3799972534,45944.0
2019-09-02 14:30:00+00:00,529.0,86.3499984741,44837.0
2019-09-02 14:45:00+00:00,532.0,82.5100021362,43117.0
2019-09-02 15:00:00+00:00,534.0,79.4499969482,41670.0
2019-09-02 15:15:00+00:00,540.0,75.5599975586,40093.0
2019-09-02 15:30:00+00:00,545.0,71.1500015259,38000.0
2019-09-02 15:45:00+00:00,548.0,66.5400009155,35744.0
2019-09-02 16:00:00+00:00,551.0,61.3499984741,33134.0
2019-09-02 16:15:00+00:00,554.0,56.1199989319,30492.0
2019-09-02 16:30:00+00:00,561.0,49.3300018311,27102.0
2019-09-02 16:45:00+00:00,566.0,44.9300003052,24873.0
2019-09-02 17:00:00+00:00,571.0,37.4399986267,20881.0
2019-09-02 17:15:00+00:00,573.0,30.7099990845,17119.0
2019-09-02 17:30:00+00:00,577.0,24.6299991608,13779.0
2019-09-02 17:45:00+00:00,567.0,16.7999992371,9100.0
2019-09-02 18:00:00+00:00,560.0,11.029999733,5740.0
2019-09-02 18:15:00+00:00,542.0,4.6399998665,2104.0
2019-09-02 18:30:00+00:00,530.0,2.5099999905,939.0
2019-09-02 18:45:00+00:00,517.0,0.8899999857,116.0
2019-09-02 19:00:00+00:00,560.0,-0.0299999993,-3.0
2019-09-03 05:15:00+00:00,,,
2019-09-03 05:30:00+00:00,533.0,0.0399999991,3.0
2019-09-03 05:45:00+00:00,638.0,0.0299999993,-13.0
2019-09-03 06:00:00+00:00,488.0,1.4500000477000001,236.0
2019-09-03 06:15:00+00:00,573.0,2.2200000286,732.0
2019-09-03 06:30:00+00:00,588.0,3.3299999237,1387.0
2019-09-03 06:45:00+00:00,620.0,4.5599999428,2237.0
2019-09-03 07:00:00+00:00,627.0,7.5100002289,4066.0
2019-09-03 07:15:00+00:00,626.0,11.6199998856,6572.0
2019-09-03 07:30:00+00:00,626.0,15.4300003052,8902.0
2019-09-03 07:45:00+00:00,629.0,22.3500003815,13250.0
2019-09-03 08:00:00+00:00,626.0,28.0300006866,16679.0
2019-09-03 08:15:00+00:00,619.0,34.25,20290.0
2019-09-03 08:30:00+00:00,614.0,37.4300003052,22058.0
2019-09-03 08:45:00+00:00,602.0,47.4500007629,27571.0
2019-09-03 09:00:00+00:00,588.0,52.1100006104,29666.0
2019-09-03 09:15:00+00:00,579.0,56.7299995422,31864.0
2019-09-03 09:30:00+00:00,571.0,57.9099998474,32162.0
2019-09-03 09:45:00+00:00,565.0,62.2999992371,34301.0
2019-09-03 10:00:00+00:00,558.0,69.2200012207,37717.0
2019-09-03 10:15:00+00:00,552.0,76.4899978638,41200.0
2019-09-03 10:30:00+00:00,546.0,72.4499969482,38715.0
2019-09-03 10:45:00+00:00,543.0,83.9499969482,44577.0
2019-09-03 11:00:00+00:00,538.0,87.3799972534,45966.0
2019-09-03 11:15:00+00:00,533.0,88.6900024414,46319.0
2019-09-03 11:30:00+00:00,529.0,92.6100006104,47920.0
2019-09-03 11:45:00+00:00,528.0,94.4700012207,48881.0
2019-09-03 12:00:00+00:00,526.0,95.9199981689,49421.0
2019-09-03 12:15:00+00:00,522.0,96.9800033569,49601.0
2019-09-03 12:30:00+00:00,521.0,97.6999969482,49809.0
2019-09-03 12:45:00+00:00,519.0,97.6500015259,49637.0
2019-09-03 13:00:00+00:00,517.0,97.4899978638,49349.0
2019-09-03 13:15:00+00:00,514.0,96.5400009155,48617.0
2019-09-03 13:30:00+00:00,516.0,95.7900009155,48381.0
2019-09-03 13:45:00+00:00,517.0,94.4300003052,47882.0
2019-09-03 14:00:00+00:00,519.0,92.5699996948,47050.0
2019-09-03 14:15:00+00:00,518.0,90.3499984741,45838.0
2019-09-03 14:30:00+00:00,520.0,87.2900009155,44513.0
2019-09-03 14:45:00+00:00,524.0,83.9300003052,43085.0
2019-09-03 15:00:00+00:00,526.0,80.3199996948,41386.0
2019-09-03 15:15:00+00:00,533.0,76.3000030518,39837.0
2019-09-03 15:30:00+00:00,536.0,71.8000030518,37712.0
2019-09-03 15:45:00+00:00,540.0,67.0,35457.0
2019-09-03 16:00:00+00:00,546.0,61.8699989319,33028.0
2019-09-03 16:15:00+00:00,550.0,56.4300003052,30349.0
2019-09-03 16:30:00+00:00,558.0,50.6300010681,27601.0
2019-09-03 16:45:00+00:00,563.0,44.7299995422,24584.0
2019-09-03 17:00:00+00:00,569.0,38.4900016785,21350.0
2019-09-03 17:15:00+00:00,571.0,32.3899993896,17935.0
2019-09-03 17:30:00+00:00,571.0,25.9599990845,14325.0
2019-09-03 17:45:00+00:00,570.0,17.7299995422,9644.0
2019-09-03 18:00:00+00:00,547.0,9.1599998474,4617.0
2019-09-03 18:15:00+00:00,518.0,3.9100000858,1599.0
2019-09-03 18:30:00+00:00,499.0,1.7599999905,470.0
2019-09-03 18:45:00+00:00,535.0,0.4499999881,-26.0
2019-09-03 19:00:00+00:00,536.0,-0.0700000003,1.0
2019-09-04 05:30:00+00:00,526.0,0.0599999987,2.0
2019-09-04 05:45:00+00:00,631.0,0.0599999987,3.0
2019-09-04 06:00:00+00:00,532.0,1.1200000048,135.0
2019-09-04 06:15:00+00:00,574.0,2.0,596.0
2019-09-04 06:30:00+00:00,586.0,2.8499999046,1082.0
2019-09-04 06:45:00+00:00,611.0,3.8199999332,1727.0
2019-09-04 07:00:00+00:00,623.0,6.6100001335,3486.0
2019-09-04 07:15:00+00:00,615.0,10.9200000763,6021.0
2019-09-04 07:30:00+00:00,624.0,16.2399997711,9388.0
2019-09-04 07:45:00+00:00,627.0,21.7000007629,12785.0
2019-09-04 08:00:00+00:00,626.0,27.5599994659,16385.0
2019-09-04 08:15:00+00:00,618.0,33.6699981689,19901.0
