,poa_global,poa_diffuse,ghi,ghi_c,temp_air,wind_speed,rain_fall
2019-09-29 09:45:00+00:00,582.4428,112.4092,561.9932,568.7988,296.82,4.12,0.0
2019-09-29 10:00:00+00:00,625.3856,116.66,590.7336,597.526,297.58,4.25,0.0
2019-09-29 10:15:00+00:00,664.4824,121.1832,615.586,623.1344,298.34,4.39,0.0
2019-09-29 10:30:00+00:00,699.442,125.9376,636.4692,645.4884,299.09,4.53,0.0
2019-09-29 10:45:00+00:00,728.862,131.6428,652.3484,664.474,299.68,4.64,0.0
2019-09-29 11:00:00+00:00,756.088,135.9288,666.1384,679.9968,300.12,4.7,0.0
2019-09-29 11:15:00+00:00,779.5752,139.6996,676.59,691.9804,300.55,4.76,0.0
2019-09-29 11:30:00+00:00,798.462,143.3912,683.0796,700.3688,300.98,4.83,0.0
2019-09-29 11:45:00+00:00,814.8392,145.6244,687.2884,705.1232,301.3,4.9,0.0
2019-09-29 12:00:00+00:00,832.2952,144.2128,691.8852,706.2236,301.52,4.98,0.0
2019-09-29 12:15:00+00:00,849.8616,139.7708,696.0016,703.1768,301.73,5.07,0.0
2019-09-29 12:30:00+00:00,862.8128,135.1168,696.1268,696.0336,301.95,5.15,0.0
2019-09-29 12:45:00+00:00,862.2148,135.498,685.99,685.2836,302.07,5.22,0.0
2019-09-29 13:00:00+00:00,859.5832,134.0188,674.0296,670.978,302.11,5.28,0.0
2019-09-29 13:15:00+00:00,840.4836,138.906,650.4596,653.1868,302.15,5.35,0.0
2019-09-29 13:30:00+00:00,824.8712,138.7456,629.0644,631.998,302.19,5.41,0.0
2019-09-29 13:45:00+00:00,810.0148,135.2736,607.842,607.52,302.15,5.45,1e-06
2019-09-29 14:00:00+00:00,779.5924,137.278,576.4124,579.8808,302.03,5.47,2e-06
2019-09-29 14:15:00+00:00,736.1348,142.85,537.0404,549.2292,301.91,5.48,2e-06
2019-09-29 14:30:00+00:00,690.4468,146.2108,496.7188,515.7364,301.79,5.5,3e-06
2019-09-29 14:45:00+00:00,647.9672,145.1524,458.5196,479.5992,301.6,5.52,8e-06
2019-09-29 15:00:00+00:00,607.4736,140.736,421.51,441.0436,301.33,5.55,1.6000000000000003e-05
2019-09-29 15:15:00+00:00,575.9932,130.7564,389.0632,401.0104,301.06,5.58,2.4e-05
2019-09-29 15:30:00+00:00,523.7444,126.668,346.0596,359.7656,300.8,5.61,3.2000000000000005e-05
2019-09-29 15:45:00+00:00,464.366,122.5712,300.2296,316.996,300.44,5.58,8.7e-05
2019-09-29 16:00:00+00:00,400.3128,116.9096,253.442,273.0696,299.98,5.49,0.00019
2019-09-29 16:15:00+00:00,332.9572,108.8376,206.8288,228.4248,299.53,5.4,0.00029299999999999997
2019-09-29 16:30:00+00:00,259.3096,97.9536,159.9164,183.6108,299.07,5.31,0.000396
2019-09-29 16:45:00+00:00,184.7028,82.4816,115.4752,139.3584,298.47,5.07,0.000535
2019-09-29 17:00:00+00:00,114.882,62.4,75.822,96.7232,297.71,4.66,0.0007109999999999999
2019-09-29 17:15:00+00:00,54.9024,38.1312,41.6452,57.3716,296.96,4.25,0.000886
2019-09-29 17:30:00+00:00,20.5748,15.7156,16.75,24.184,296.2,3.85,0.001062
2019-09-29 17:45:00+00:00,2.934,2.2896,2.4348,3.0648,295.51,3.55,0.001176
2019-09-29 18:00:00+00:00,0.0,0.0,0.0,0.0,294.87,3.35,0.0012300000000000002
2019-09-29 18:15:00+00:00,0.0,0.0,0.0,0.0,294.23,3.16,0.0012829999999999999
2019-09-29 18:30:00+00:00,0.0,0.0,0.0,0.0,293.59,2.9699999999999998,0.0013369999999999999
2019-09-29 18:45:00+00:00,0.0,0.0,0.0,0.0,293.12,2.84,0.0012929999999999999
2019-09-29 19:00:00+00:00,0.0,0.0,0.0,0.0,292.84,2.79,0.001151
2019-09-29 19:15:00+00:00,0.0,0.0,0.0,0.0,292.55,2.74,0.001009
2019-09-29 19:30:00+00:00,0.0,0.0,0.0,0.0,292.26,2.69,0.0008669999999999999
2019-09-29 19:45:00+00:00,0.0,0.0,0.0,0.0,292.02,2.63,0.000946
2019-09-29 20:00:00+00:00,0.0,0.0,0.0,0.0,291.81,2.5700000000000003,0.001246
2019-09-29 20:15:00+00:00,0.0,0.0,0.0,0.0,291.6,2.52,0.0015459999999999998
2019-09-29 20:30:00+00:00,0.0,0.0,0.0,0.0,291.4,2.47,0.001846
2019-09-29 20:45:00+00:00,0.0,0.0,0.0,0.0,291.22,2.46,0.0022979999999999997
2019-09-29 21:00:00+00:00,0.0,0.0,0.0,0.0,291.08,2.48,0.002902
2019-09-29 21:15:00+00:00,0.0,0.0,0.0,0.0,290.95,2.5,0.003505
2019-09-29 21:30:00+00:00,0.0,0.0,0.0,0.0,290.81,2.5300000000000002,0.004109
2019-09-29 21:45:00+00:00,0.0,0.0,0.0,0.0,290.71,2.5700000000000003,0.004802
2019-09-29 22:00:00+00:00,0.0,0.0,0.0,0.0,290.67,2.64,0.005586
2019-09-29 22:15:00+00:00,0.0,0.0,0.0,0.0,290.62,2.7,0.006369
2019-09-29 22:30:00+00:00,0.0,0.0,0.0,0.0,290.58,2.77,0.0071519999999999995
2019-09-29 22:45:00+00:00,0.0,0.0,0.0,0.0,290.52,2.79,0.007889
2019-09-29 23:00:00+00:00,0.0,0.0,0.0,0.0,290.46,2.76,0.008577999999999999
2019-09-29 23:15:00+00:00,0.0,0.0,0.0,0.0,290.4,2.73,0.009268
2019-09-29 23:30:00+00:00,0.0,0.0,0.0,0.0,290.33,2.71,0.009958
2019-09-29 23:45:00+00:00,0.0,0.0,0.0,0.0,290.24,2.65,0.010164999999999999
2019-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0,290.12,2.56,0.009890999999999999
2019-09-30 00:15:00+00:00,0.0,0.0,0.0,0.0,290.0,2.48,0.009616999999999999
2019-09-30 00:30:00+00:00,0.0,0.0,0.0,0.0,289.88,2.39,0.009342999999999999
2019-09-30 00:45:00+00:00,0.0,0.0,0.0,0.0,289.77,2.31,0.009455
2019-09-30 01:00:00+00:00,0.0,0.0,0.0,0.0,289.67,2.23,0.009953
2019-09-30 01:15:00+00:00,0.0,0.0,0.0,0.0,289.57,2.15,0.010451
2019-09-30 01:30:00+00:00,0.0,0.0,0.0,0.0,289.47,2.08,0.010950000000000001
2019-09-30 01:45:00+00:00,0.0,0.0,0.0,0.0,289.39,2.02,0.011193999999999999
2019-09-30 02:00:00+00:00,0.0,0.0,0.0,0.0,289.32,1.99,0.011183
2019-09-30 02:15:00+00:00,0.0,0.0,0.0,0.0,289.26,1.96,0.011172999999999999
2019-09-30 02:30:00+00:00,0.0,0.0,0.0,0.0,289.19,1.9300000000000002,0.011162
2019-09-30 02:45:00+00:00,0.0,0.0,0.0,0.0,289.12,1.9,0.010931
2019-09-30 03:00:00+00:00,0.0,0.0,0.0,0.0,289.05,1.87,0.010478
2019-09-30 03:15:00+00:00,0.0,0.0,0.0,0.0,288.99,1.8399999999999999,0.010026
2019-09-30 03:30:00+00:00,0.0,0.0,0.0,0.0,288.92,1.81,0.009573
2019-09-30 03:45:00+00:00,0.0,0.0,0.0,0.0,288.85,1.79,0.009186999999999999
2019-09-30 04:00:00+00:00,0.0,0.0,0.0,0.0,288.78,1.78,0.008867
2019-09-30 04:15:00+00:00,0.0,0.0,0.0,0.0,288.71,1.77,0.008546
2019-09-30 04:30:00+00:00,0.0,0.0,0.0,0.0,288.64,1.75,0.008225999999999999
2019-09-30 04:45:00+00:00,0.0,0.0,0.0,0.0,288.57,1.74,0.007923
2019-09-30 05:00:00+00:00,0.0,0.0,0.0,0.0,288.51,1.73,0.007637
2019-09-30 05:15:00+00:00,0.0,0.0,0.0,0.0,288.45,1.72,0.007350000000000001
2019-09-30 05:30:00+00:00,0.0,0.0,0.0,0.0,288.38,1.7000000000000002,0.007064
2019-09-30 05:45:00+00:00,0.0,0.0,0.0,0.0,288.43,1.6800000000000002,0.006769
2019-09-30 06:00:00+00:00,0.0376,0.0376,0.0396,0.0644,288.58,1.65,0.006464999999999999
2019-09-30 06:15:00+00:00,5.41,5.3684,5.6548,11.7032,288.74,1.62,0.006161
2019-09-30 06:30:00+00:00,17.5588,17.4192,19.0252,41.7528,288.89,1.6,0.0058579999999999995
